kalimat_id,kata,sense,kalimat,freq
932099,lebat,5501,"Takengon berasal dari bahasa aceh ""Tikungan"" yang arti nya kelokan karena untuk menuju ke kota kecil ini harus melewati tanjakan perbukitan dan menelusuri lereng lereng gunung dengan jalan berkelok kelok yang terjal dan curam penuh pepohonan lebat sepanjang jalan.",2
932099,lebat,5501,"Takengon berasal dari bahasa Aceh ""Tikungan"" yang artinya kelokan karena untuk menuju ke kota kecil ini harus melewati tanjakan perbukitan dan menelusuri lereng-lereng gunung dengan jalan berkelok-kelok yang terjal dan curam penuh pepohonan lebat sepanjang jalan.",1
932103,lebat,5501,Sekitar 90% dari luas pulau ini terdiri dari hutan lebat dan rawa bakau.,2
932103,lebat,550d,Sekitar 90% dari luas pulau ini terdiri dari hutan lebat dan rawa bakau.,1
932134,lebat,5501,"Bulu hitam ,acan kumbang sangat membantu dalam beradaptasi dengan habitat hutan yang lebat dan gelap.",1
932134,lebat,5501,Bulu hitam Macan Kumbang sangat membantu dalam beradaptasi dengan habitat hutan yang lebat dan gelap.,2
932159,lebat,5501,Sehingga naga yang semula bijaksana itu pun murka kepada rakyat nya dan mengancurkan hasil panen dengan hujan lebat serta banjir besar.,1
932159,lebat,5502,Sehingga naga yang semula bijaksana itu pun murka kepada rakyat nya dan mengancurkan hasil panen dengan hujan lebat serta banjir besar.,2
932181,lebat,5501,"Namun pada tahun sekitar 1960-an, kawasan tersebut terkenal cukup licin akibat lumut, maklum di sekitar pantai dan perkampungan saat ini dulunya hutan lebat dan menjadi tempat banjir.",1
932181,lebat,5502,"Namun pada tahun sekitar 1960-an, kawasan tersebut terkenal cukup licin akibat lumut, maklum di sekitar pantai dan perkampungan saat ini dulunya hutan lebat dan menjadi tempat banjir.",2
932194,lebat,5502,El Nino biasanya diikuti oleh La Nina yang berakibat musim hujan yang lebat dan lebih panjang dari biasanya.,1
932194,lebat,5502,Setelah El Nino biasanya diikuti oleh La Nina yang berakibat musim hujan yang lebat dan lebih panjang dari biasanya.,2
932203,lebat,5502,"25 - Hujan lebat menyebabkan kekacauan di Karachi, Pakistan, menewaskan 228 orang, dan menyebabkan aliran listrik padam.",1
932268,lebat,5501,Ekor anjing Spitzberbulu lebat dan melengkung ke arah punggung.,1
932268,lebat,5501,Ekor berbulu lebat dan melengkung ke arah punggung.,2
932273,lebat,5502,"Banjir Assam 2016 merupakan banjir yang disebabkan oleh hujan lebat di negara bagian India, Assam, selama Juli 2016.",1
932273,lebat,5502,"Banjir Assam 2016 merupakan banjir yang disebabkan oleh hujan lebat di negarabagian India, Assam, selama Juli 2016.",2
932325,lebat,5502,"Bulan Januari ditandai sebagai hujan yang lebat dengan rata-rata curah hujan 620mm, dan yang paling kering berada di bulan September, dengan curah hujan 28mm.",1
932325,lebat,5502,"Bulan Januari ditandai sebagai hujan yang lebat dengan rata-rata curah hujan 620 mm, dan yang paling kering berada di bulan September, dengan curah hujan 28 mm.",1
932325,lebat,5502,"Bulan Januari ditandai sebagai hujan yang lebat dengan rata-rata curah hujan 620 mm, dan yang paling kering berada dibulan September, dengan curah hujan 28 mm.",1
932345,lebat,5502,"Antara pukul 16:00 dan 21:00, hujan lebat turun sehingga menunda pendekatan pihak Jepang dan menimbulkan kekacauan di formasi pihak Jepang yang telah kelelahan karena perjalanan panjang menembus hutan.",1
932345,lebat,5502,"Antara pukul 16:00 dan 21:00, hujan lebat turun sehingga menunda pendekatan pihak Jepang dan menimbulkan ”kekacauan” di formasi pihak Jepang yang telah kelelahan karena perjalanan panjang menembus hutan.",2
932364,lebat,5501,Bulu merak itu panjang dan lebat dalam berbagai warna dan corak.,1
932364,lebat,5501,Bulu panjang dan lebat dalam berbagai warna dan corak.,2
932410,lebat,5501,"Hutan hujan tropis ini banyak membentang jauh sampai dengan lembah sungai Salween di plato shan, dan hutan yang lebih lebat pada umumnya terdapat di bagian yang lebih rendah.",1
932410,lebat,5501,"Tumbuhan yang tumbuh di daerah Myanmar merupakan hutan hujan tropis.hutan hujan tropis ini banyak membentang jauh sampai dengan lembah sungai Salween di plato shan,dan hutan yg lebih lebat pada umumnya terdapat di bagian yang lebih rendah,di pegunungan banyak terdapat hutan subtropis dan hutan iklim sedang yang di tumbuhi pohon-pohon pinus dan beragam tumbuhan paku,dan umumnya terdapat pada ketinggian di atas 1.000 m,sedangkan fauna yang hidup di Myanmar gajah, harimau, kerbau liar, ular dan rusa.",1
932410,lebat,5502,Hutan yangg lebih lebat pada umumnya terdapat di bagian yang lebih rendah.,1
932460,lebat,5502,"Biasanya hujan yang lebat akan terjadi selama beberapa hari atau beberapa bulan akan turun pada bulan November, Desember dan Januari.",2
932460,lebat,5502,"Biasanya hujan yang lebat akan terjadi selama beberapa hari atau beberapa bulan akan turun pada bulan November, Desember, dan Januari.",1
934431,lingkungan,3401,"Konsentrat perawatan berbasis borat dapat digunakan untuk mencegah lendir, miselium, dan pertumbuhan alga, bahkan dalam lingkungan laut.",1
934431,lingkungan,3402,"Konsentrat perawatan berbasis borat dapat digunakan untuk mencegah lendir, miselium, dan pertumbuhan alga, bahkan dalam lingkungan laut.",2
934561,lingkungan,340c,Ras ini dikelaskan dan diiktiraf oleh Komite Ras Kementerian Lingkungan Spanyol pada 22 Maret 2011.,2
934561,lingkungan,340d,Ras ini dikelaskan dan diiktiraf oleh Komite Ras Kementerian Lingkungan Spanyol pada 22 Maret 2011.,1
935279,lingkungan,3401,Ia mendapatkan keahlian analisis dampak lingkungan (AMDAL) dari Universitas Gadjah Mada di Yogyakarta.,2
935279,lingkungan,340d,Ia mendapatkan keahlian analisis dampak lingkungan (AMDAL) dari Universitas Gadjah Mada di Yogyakarta.,1
935726,lingkungan,3402,"Tentangan dari Raden Arya Mangkurat yang sangat fanatik Hindu ini karena iri dan dengki dengan Raden Sulaiman yang semakin kuat mendapat simpati dari para pembesar Panembahan Sambas saat karena baik pwrilakunya dan bagus kepemimpinannya dalam memagang jabatan Menteri Besar, disamping itu Raden Sulaiman ini juga sangat giat menyebarkan Islam di lingkungan Istana Panembahan Sambas yang mayoritas masih menganut Hindu, sehingga dari hari ke hari semakin banyak petinggi dan penduduk Panembahan Sambas yang masuk Islam.",1
935726,lingkungan,3403,"Tentangan dari Raden Arya Mangkurat yang sangat fanatik Hindu ini karena iri dan dengki dengan Raden Sulaiman yang semakin kuat mendapat simpati dari para pembesar Panembahan Sambas saat karena baik pwrilakunya dan bagus kepemimpinannya dalam memagang jabatan Menteri Besar, disamping itu Raden Sulaiman ini juga sangat giat menyebarkan Islam di lingkungan Istana Panembahan Sambas yang mayoritas masih menganut Hindu, sehingga dari hari ke hari semakin banyak petinggi dan penduduk Panembahan Sambas yang masuk Islam.",2
936089,lingkungan,3401,"Namun ada juga yang tumbuh sebagai perdu kecil pada lingkungan yang sulit di atas batas tumbuhnya pepohonan, dan juga di tundra Arktika.",2
936089,lingkungan,3402,"Namun ada juga yang tumbuh sebagai perdu kecil pada lingkungan yang sulit di atas batas tumbuhnya pepohonan, dan juga di tundra Arktika.",1
937103,lingkungan,3402,Satuan Siber Tentara Nasional Indonesia disebut (Satsiber TNI) bertugas menyelenggarakan kegiatan dan operasi siber di lingkungan TNI dalam rangka mendukung tugas pokok TNI.,2
937103,lingkungan,3403,Satuan Siber Tentara Nasional Indonesia disebut (Satsiber TNI) bertugas menyelenggarakan kegiatan dan operasi siber di lingkungan TNI dalam rangka mendukung tugas pokok TNI.,1
937643,lingkungan,3401,Ras sapi ini termasuk ke dalam kelompok ras sapi Podolia yang telah beradaptasi dengan baik terhadap lingkungan padang rumput luas.,2
937643,lingkungan,3402,Ras sapi ini termasuk ke dalam kelompok ras sapi Podolia yang telah beradaptasi dengan baik terhadap lingkungan padang rumput luas.,1
937940,lingkungan,3401,"Hukum alam menciptakan urutan di alam semesta, dan berakibat dalam lingkungan stabil secara umum yang, menurut asas antropis, ialah permisif hidup, termasuk kemanusiaan.",1
937940,lingkungan,3402,"Hukum alam menciptakan urutan di alam semesta, dan berakibat dalam lingkungan stabil secara umum yang, menurut asas antropis, ialah permisif hidup, termasuk kemanusiaan.",2
938647,lingkungan,3401,"Artropoda biasa ditemukan di laut, air tawar, darat, dan lingkungan udara, termasuk berbagai bentuk simbiosis dan parasit.",2
938647,lingkungan,3402,"Artropoda biasa ditemukan di laut, air tawar, darat, dan lingkungan udara, termasuk berbagai bentuk simbiosis dan parasit.",1
938875,lingkungan,3402,Pemukiman penduduk juga terdapat di Lingkungan Watu Ulo meskipun jumlah rumah yang lebih sedikit dengan jarak antar rumah yang jarang.,2
938875,lingkungan,340b,Pemukiman penduduk juga terdapat di Lingkungan Watu Ulo meskipun jumlah rumah yang lebih sedikit dengan jarak antar rumah yang jarang.,1
939139,lingkungan,3401,"0204/001/1975"".Luas wilayah lingkungan SMK Negeri 2 Bengkulu adalah 50.690 meter persegi dengan luas bangunan seluas 8.670 meter persegi.",1
939139,lingkungan,3402,"0204/001/1975"".Luas wilayah lingkungan SMK Negeri 2 Bengkulu adalah 50.690 meter persegi dengan luas bangunan seluas 8.670 meter persegi.",1
939139,lingkungan,3402,Luas wilayah lingkungan SMK Negeri 2 Bengkulu adalah 50.690 meter persegi dengan luas bangunan seluas 8.670 meter persegi.,1
939973,lingkungan,3401,Virus juga bertahan lebih lama pada permukaan pada temperatur yang lebih dingin dan transmisi aerosol dari virus paling tinggi pada lingkungan yang dingin (kurang dari 5C) dengan kelembaban relatif yang rendah.,1
939973,lingkungan,3401,Virus juga bertahan lebih lama pada permukaan pada temperatur yang lebih dingin dan transmisi aerosol dari virus paling tinggi pada lingkungan yang dingin (kurang dari 5 °C) dengan kelembaban relatif yang rendah.,1
939973,lingkungan,3401,Virus juga bertahan lebih lama pada permukaan pada temperatur yang lebih dingin dan transmisi aerosol dari virus paling tinggi pada lingkungan yang dingin (kurang dari 5°C) dengan kelembaban relatif yang rendah.,1
941122,lingkungan,3401,"Baginya, STOVIA adalah tempat untuk menemukan dirinya, dalam hal kebebasan berpikir, lepas dari tradisi keluarga yang kuat, dan berkenalan dengan lingkungan baru yang diskriminatif.",1
941122,lingkungan,3402,"Baginya, STOVIA adalah tempat untuk menemukan dirinya, dalam hal kebebasan berpikir, lepas dari tradisi keluarga yang kuat, dan berkenalan dengan lingkungan baru yang diskriminatif.",1
941122,lingkungan,3403,"Baginya, STOVIA adalah tempat untuk menemukan dirinya, dalam hal kebebasan berpikir, lepas dari tradisi keluarga yang kuat, dan berkenalan dengan lingkungan baru yang diskriminatif.",1
942118,lingkungan,3401,"Keberagaman kultural dipercaya merefleksikan variasi dalam lingkungan tempat populasi manusia yang berbeda berkembang di sana, dan tidak ada yang lain.",1
942118,lingkungan,3402,"Keberagaman kultural dipercaya merefleksikan variasi dalam lingkungan tempat populasi manusia yang berbeda berkembang di sana, dan tidak ada yang lain.",1
942118,lingkungan,3403,"Keberagaman kultural dipercaya merefleksikan variasi dalam lingkungan tempat populasi manusia yang berbeda berkembang di sana, dan tidak ada yang lain.",1
942451,mata,100a,Tujuan mereka tentu saja untuk memberi kesempatan Ushiwakamaru melihat dunia luar tanpa terlacak oleh mata - mata klan Heike.,1
942451,mata,100x,Tujuan mereka tentu saja untuk memberi kesempatan Ushiwakamaru melihat dunia luar tanpa terlacak oleh mata - mata klan Heike.,2
943482,mata,1003,Ekonomi Brunei Darussalam bertumpu pada sektor minyak bumi dan gas dengan pendapatan nasional yang termasuk tinggi di dunia satuan mata uangnya adalah Brunei Dolar yang memiliki nilai sama dengan Dolar Singapura.,1
943482,mata,1003,Ekonomi Brunei Darussalam bertumpu pada sektor minyak bumi dan gas dengan pendapatan nasional yang termasuk tinggi di dunia. Satuan mata uangnya adalah Brunei Dolar yang memiliki nilai sama dengan Dolar Singapura.,1
943482,mata,100x,Ekonomi Brunei Darussalam bertumpu pada sektor minyak bumi dan gas dengan pendapatan nasional yang termasuk tinggi di dunia satuan mata uangnya adalah Brunei Dolar yang memiliki nilai sama dengan Dolar Singapura.,1
943496,mata,1003,"Di STT Jakarta ia membantu suaminya mengajar mata kuliah ""Perjanjian Lama"".",1
943496,mata,100x,"Di STT Jakarta ia membantu suaminya mengajar mata kuliah ""Perjanjian Lama"".",2
943881,mata,1003,"Coinye West (kode: COYE) adalah sebuah mata uang virtual yang namanya terinspirasi oleh Kanye West, yang dirilis pada bulan Januari 2014.",2
943881,mata,100x,"Coinye West (kode: COYE) adalah sebuah mata uang virtual yang namanya terinspirasi oleh Kanye West, yang dirilis pada bulan Januari 2014.",1
944339,mata,1002,"Hanya tiga bulan setelah penyiaran perdana, tepatnya mulai tanggal 10 Desember 2003, Pacific TV sudah menyiarkan selama 18 jam sehari mulai pukul 06.00 sampai 24.00 WITA dengan mata acara reguler.",1
944339,mata,1002,Pacific TV sudah menyiarkan selama 18 jam sehari mulai pukul 06.00 sampai 24.00 WITA dengan mata acara reguler.,1
944339,mata,1003,"Hanya tiga bulan setelah penyiaran perdana, tepatnya mulai tanggal 10 Desember 2003, Pacific TV sudah menyiarkan selama 18 jam sehari mulai pukul 06.00 sampai 24.00 WITA dengan mata acara reguler.",1
944574,mata,1001,Tritanopi termasuk jenis kelainan mata yang jarang terjadi dengan beberapa kemungkinan yang dimulai dari 1 : 60.000 sampai 1 : 500 orang.,2
944574,mata,1001,Tritanopi termasuk jenis kelainan mata yang jarang terjadi.,1
944861,mata,1005,Mata Ikan adalah penyakit kulit yang biasanya menyerang bagian telapak kaki.,1
944861,mata,100d,Mata Ikan adalah penyakit kulit yang biasanya menyerang bagian telapak kaki.,1
944861,mata,100x,Mata Ikan adalah penyakit kulit yang biasanya menyerang bagian telapak kaki,1
945104,mata,1001,"Pada tanggal 15 Januari 1988, yaitu saat berlangsungnya Intifadah Pertama, pasukan Israel menembakkan peluru karet dan gas air mata kepada para demonstran di luar masjid, mengakibatkan 40 orang jemaah luka-luka.",1
945104,mata,100x,"Pada tanggal 15 Januari 1988, yaitu saat berlangsungnya Intifadah Pertama, pasukan Israel menembakkan peluru karet dan gas air mata kepada para demonstran di luar masjid, mengakibatkan 40 orang jemaah luka-luka.",2
945255,mata,1002,"Lembaga kursus mata pelajaran lain juga tersedia, seperti matematika, fisika, musik, menggambar, komputer dan lain-lain.",1
945255,mata,1003,"Lembaga kursus mata pelajaran lain juga tersedia, seperti matematika, fisika, musik, menggambar, komputer dan lain-lain.",1
945255,mata,100x,"Lembaga kursus mata pelajaran lain juga tersedia, seperti matematika, fisika, musik, menggambar, komputer dan lain-lain.",1
945643,mata,1006,Jangan pernah memandang rendah atau sebelah mata terhadap orang yang berposisi lebih rendah daripada anda.,2
945643,mata,100x,Jangan pernah memandang rendah atau sebelah mata terhadap orang yang berposisi lebih rendah daripada anda.,1
947272,mata,1003,"Centime (dari kata ) adalah bahasa Perancis untuk ""sen"" dan dipakai dalam bahasa Inggris sebagai nama mata uang fraksi di beberapa negara-negara pemakai bahasa Perancis (yang meliputi Swiss, Aljazair, Belgia, Maroko dan Perancis).",1
947272,mata,1003,"Centime adalah bahasa Perancis untuk ""sen"" dan dipakai dalam bahasa Inggris sebagai nama mata uang fraksi di beberapa negara-negara pemakai bahasa Perancis.",1
947272,mata,100x,"Centime (dari kata ) adalah bahasa Perancis untuk ""sen"" dan dipakai dalam bahasa Inggris sebagai nama mata uang fraksi di beberapa negara-negara pemakai bahasa Perancis (yang meliputi Swiss, Aljazair, Belgia, Maroko dan Perancis).",1
947344,mata,1001,"Monyet laba-laba cokelat memiliki perut keputihan dan susunan di kepalanya, dan sebagai salah satu monyet laba-laba yang sangat tak lazim karena mata yang terkadang biru pucat.",1
947344,mata,1001,"Monyet laba-laba cokelat memiliki perut keputihan dan susunan di kepalanya, dan sebagai salah satu monyet laba-laba yang sangat tak lazim mata yang terkada biru pucat.",1
947344,mata,1001,"Monyet laba-laba cokelat memiliki perut keputihan dan susunan di kepalanya, dan – sebagai salah satu monyet laba-laba yang sangat tak lazim – mata yang terkada biru pucat.",1
947538,mata,1001,"Mangabey Sanje (""Cercocebus sanjei"") adalah sebuah monyet Dunia Lama yang sangat terancam dari kelompok mangabey berkelopak mata putih dari Tanzania.",2
947538,mata,1001,Mangabey Sanje adalah sebuah monyet Dunia Lama yang sangat terancam dari kelompok mangabey berkelopak mata putih dari Tanzania.,1
947593,mata,1003,"Tujuan utamanya adalah stabilitas harga, namun juga bertanggung jawab untuk mencetak mata uang nasional, forint, mengendalikan peredaran uang, menetapkan suku bunga acuan Bank Sentral, menerbitkan nilai tukar resmi, dan mengelola cadangan devisa dan emas untuk memengaruhi nilai tukar.",1
947593,mata,100x,"Tujuan utamanya adalah stabilitas harga, namun juga bertanggung jawab untuk mencetak mata uang nasional, forint, mengendalikan peredaran uang, menetapkan suku bunga acuan Bank Sentral, menerbitkan nilai tukar resmi, dan mengelola cadangan devisa dan emas untuk memengaruhi nilai tukar.",2
947709,mata,1006,"Menurut salah seorang saksi mata dari pasukan sekutu , kamikaze yang pertama menyerang dilakukan oleh seorang pilot yang tak dikenal, yang mungkin dari Angkatan Udara Tentara Kekaisaran Jepang, pada tanggal 21 Oktober tahun 1944.",1
947709,mata,100x,"Menurut salah seorang saksi mata dari pasukan sekutu , kamikaze yang pertama menyerang dilakukan oleh seorang pilot yang tak dikenal, yang mungkin dari Angkatan Udara Tentara Kekaisaran Jepang, pada tanggal 21 Oktober tahun 1944.",1
947709,mata,100x,"Menurut salah seorang saksi mata dari pasukan sekutu , kamikaze yang pertama menyerang dilakukan oleh seorang pilot yang tak dikenal, yang mungkin dari Angkatan Udara Tentara Kekaisaran Jepang.",1
948051,mata,1003,"Akan tetapi, mereka (kelompok Partai Konservatif) kurang menyukai isi perjanjian yang terkait penyatuan satu mata uang (Euro) dan ketetapan sistem keamanan sosial.",2
948051,mata,100x,"Akan tetapi, mereka (kelompok Partai Konservatif) kurang menyukai isi perjanjian yang terkait penyatuan satu mata uang (Euro) dan ketetapan sistem keamanan sosial.",1
948371,mata,1003,Pecunix adalah mata uang emas digital yang didirikan pada tahun 2002 oleh Simon Davis.,2
948371,mata,100x,Pecunix adalah mata uang emas digital yang didirikan pada tahun 2002 oleh Simon Davis.,1
948386,mata,1001,"Burung-burung anggota suku ini dicirikan dengan lingkaran di sekitar mata berwarna putih (dari sini nama bahasa Inggris ""white-eye"" berasal) atau abu-abu.",2
948386,mata,1001,Burung-burung anggota suku ini dicirikan dengan lingkaran di sekitar mata berwarna putih atau abu-abu.,1
948433,mata,1003,"Peseta merupakan mata uang Catalunya hingga 1850, ketika seluruh Spanyol didesimalkan.",2
948433,mata,100x,"Peseta merupakan mata uang Catalunya hingga 1850, ketika seluruh Spanyol didesimalkan.",1
948488,mata,1002,"Di dalam Metode Kumon, terdapat dua mata pelajaran utama, yaitu matematika dan pemahaman bacaan bahasa ibu dan bahasa asing (isi mata pelajaran pemahaman bacaan berbeda-beda tergantung negaranya).",1
948488,mata,1003,"Di dalam Metode Kumon, terdapat dua mata pelajaran utama, yaitu matematika dan pemahaman bacaan bahasa ibu dan bahasa asing (isi mata pelajaran pemahaman bacaan berbeda-beda tergantung negaranya).",1
948488,mata,1003,"Di dalam Metode Kumon, terdapat dua mata pelajaran utama, yaitu matematika dan pemahaman bacaan bahasa ibu dan bahasa asing.",1
948721,mata,1003,"Franc CFP (disebut franc dalam penggunaan sehari-hari) adalah mata uang jajahan Perancis di Polinesia Perancis, Kaledonia Baru dan Wallis dan Futuna.",1
948721,mata,100x,"Franc CFP (disebut ""franc"" dalam penggunaan sehari-hari) adalah mata uang jajahan Perancis di Polinesia Perancis, Kaledonia Baru dan Wallis dan Futuna.",1
948721,mata,100x,"Franc CFP (disebut ""franc"" dalam penggunaan sehari-hari) adalah mata uang jajahan Prancis di Polinesia Prancis, Kaledonia Baru dan Wallis dan Futuna.",1
949975,mata,1002,"Acara ini menampilkan sejumlah segmen pendidikan komedi yang meliputi mata pelajaran seperti sejarah, matematika, geografi, ilmu astronomi, dan ilmu-ilmu sosial, sering kali dalam bentuk musik.",1
949975,mata,1003,"Acara ini menampilkan sejumlah segmen pendidikan komedi yang meliputi mata pelajaran seperti sejarah, matematika, geografi, ilmu astronomi, dan ilmu-ilmu sosial, sering kali dalam bentuk musik.",1
949975,mata,100x,"Acara ini menampilkan sejumlah segmen pendidikan komedi yang meliputi mata pelajaran seperti sejarah, matematika, geografi, ilmu astronomi, dan ilmu-ilmu sosial, sering kali dalam bentuk musik.",1
950180,mata,1002,Seminar ini mempekerjakan seorang guru teologi di samping seorang guru ahli pendidikan sekalipun tidak secara tegas diadakan pembagian mata pelajaran di antara kedua guru tersebut.,1
950180,mata,1003,Seminari ini mempekerjakan seorang guru teologi di samping seorang guru ahli pendidikan sekalipun tidak secara tegas diadakan pembagian mata pelajaran di antara kedua guru tersebut.,1
950180,mata,100x,Seminari ini mempekerjakan seorang guru teologi di samping seorang guru ahli pendidikan sekalipun tidak secara tegas diadakan pembagian mata pelajaran di antara kedua guru tersebut.,1
950198,mata,1001,The Cure Rose Garden selalu disembunyikan dari mata manusia.,2
950198,mata,1006,The Cure Rose Garden selalu disembunyikan dari mata manusia.,1
950234,mata,1002,Sedangkan pati pertama yang diangkat oleh Belanda memerintah pada masyarakat Louhata yang beragama Islam adalah Adam Patty ( dari mata rumah Kesaulija) selaku orang kaya.,1
950234,mata,1005,Sedangkan pati pertama yang diangkat oleh Belanda memerintah pada masyarakat Louhata yang beragama Islam adalah Adam Patty ( dari mata rumah Kesaulija) selaku orang kaya.,1
950234,mata,100x,Sedangkan pati pertama yang diangkat oleh Belanda memerintah pada masyarakat Louhata yang beragama Islam adalah Adam Patty ( dari mata rumah Kesaulija) selaku orang kaya.,1
950262,mata,1003,"Pemerintahan Presiden Sukarno melalui menteri keuangan yang dirangkap oleh Menteri Pertama Djuanda menurunkan nilai mata uang Rp1.000,00 dan Rp500,00 diturunkan nilainya menjadi Rp100 dan Rp50.",1
950262,mata,100x,"Pemerintahan Presiden Sukarno melalui Menteri Keuangan yang dirangkap oleh Menteri Pertama Djuanda menurunkan nilai mata uang Rp1.000,00 dan Rp500,00 diturunkan nilainya menjadi Rp100 dan Rp50.",1
950262,mata,100x,"Pemerintahan Presiden Sukarno melalui Menteri Keuangan yang dirangkap oleh Menteri Pertama Djuanda menurunkan nilai mata uang Rp1.000,00 dan Rp500,00 diturunkan nilainya menjadi Rp100,00 dan Rp50,00.",1
950578,mata,1001,"Seluruh pasukan Wild Geese panik karena monster itu berusaha menghancurkan markas Hellsing, namun Seras dalam kepanikannya merasa ada sesuatu yang salah dengan monster besar itu dan teringat ucapan Alucard untuk menggunakan mata ketiganya.",2
950578,mata,100x,"Seluruh pasukan Wild Geese panik karena monster itu berusaha menghancurkan markas Hellsing, namun Seras dalam kepanikannya merasa ada sesuatu yang salah dengan monster besar itu dan teringat ucapan Alucard untuk menggunakan mata ketiganya.",1
950613,mata,1002,"Sumber air minum berasal dari PDAM, sumur, sungai, dan mata air.",2
950613,mata,100d,"Sumber air minum berasal dari PDAM, sumur, sungai, dan mata air.",1
951110,mata,1003,"Meski kurang modern dan berkembang seperti Kuta, Bali atau Khaosan Road di Bangkok, jalan ini masih menawarkan serangkaian pelayanan untuk membantu turis beranggaran rendah termasuk agen perjalanan, toko buku, tempat penukaran mata uang, binatu, pub, dll.",2
951110,mata,100x,"Meski kurang modern dan berkembang seperti Kuta, Bali atau Khaosan Road di Bangkok, jalan ini masih menawarkan serangkaian pelayanan untuk membantu turis beranggaran rendah termasuk agen perjalanan, toko buku, tempat penukaran mata uang, binatu, pub, dll.",1
951477,mata,1002,"Sebagai layaknya sekolah ""filial"", tahun pelajaran 1983/1984 proses pembelajaran berlangsung dengan status menumpang di SD Negeri 35, Jembatan Buai, Mata Air.",1
951477,mata,100b,"Sebagai layaknya sekolah filial, tahun pelajaran 1983/1984 proses pembelajaran berlangsung dengan status menumpang di SD Negeri 35, Jembatan Buai, Mata Air.",1
951477,mata,100d,"Sebagai layaknya sekolah ""filial"", tahun pelajaran 1983/1984 proses pembelajaran berlangsung dengan status menumpang di SD Negeri 35, Jembatan Buai, Mata Air.",1
951858,mata,1006,"Sekiranya di lapangan atau kasat mata terlihat sama, mohon maaf, bisa jadi karena para pelaku sendiri belum memahami inti dan maksa dari Asuransi Syariah itu sendiri, atau karena bisa jadi masih ada oknum yang belum melaksanakan prinsip syariat secara kaffah.",1
951858,mata,100x,"Sekiranya di lapangan atau kasat mata terlihat sama, mohon maaf, bisa jadi karena para pelaku sendiri belum memahami inti dan maksa dari Asuransi Syariah itu sendiri, atau karena bisa jadi masih ada oknum yang belum melaksanakan prinsip syariat secara kaffah.",1
951858,mata,100x,"Sekiranya di lapangan atau kasat mata terlihat sama, mohon maaf, bisa jadi karena para pelaku sendiri belum memahami inti dan maksa dari Asuransi Syariah itu sendiri, atau karena bisa jadi masih ada “oknum” yang belum melaksanakan prinsip syariat secara kaffah.",1
953820,membawa,3002,"Ini menetapkan sejumlah catatan beban-ke-ketinggian untuk pesawat berbasis darat, termasuk membawa £ 31.205 (14.154 kg) payload ke 8.200 ft (2.500 m) pada tanggal 30 Juli 1939",1
953820,membawa,3002,"Ini menetapkan sejumlah catatan beban-ke-ketinggian untuk pesawat berbasis darat, termasuk membawa £ 31.205 (14.154 kg) payload ke 8.200 ft (2.500 m) pada tanggal 30 Juli 1939.",2
953890,membawa,3003,"Meyakini Castro tidak mungkin merencanakan serangan tersebut sendirian, pemerintah menuduh para politikus ""Ortodoxo"" dan PSP terlibat, membawa 122 terdakwa ke penjara pada 21 September di Istana Keadilan, Santiago.",1
953890,membawa,3004,"Meyakini Castro tidak muhgkin merencanakan serangan tersebut sendirian, pemerintah menuduh para politikus ""Ortodoxo"" dan PSP terlibat, membawa 122 terdakwa ke penjara pada 21 September di Istana Keadilan, Santiago.",1
953890,membawa,3006,"Meyakini Castro tidak mungkin merencanakan serangan tersebut sendirian, pemerintah menuduh para politikus Ortodoxo dan PSP terlibat, membawa 122 terdakwa ke penjara pada 21 September di Istana Keadilan, Santiago.",1
9539,atas,4401,"Beberapa oksigen terstimulasi oleh radiasi ultraviolet sehingga membentuk ozon, yang berkumpul di lapisan dekat bagian atas atmosfer.",1
9539,atas,4402,"Beberapa oksigen terstimulasi oleh radiasi ultraviolet sehingga membentuk ozon, yang berkumpul di lapisan dekat bagian atas atmosfer.",2
954306,membawa,3005,"Menurut Eric Foner, karya Paine ""membentuk bahasa politik baru"" yang dirancang untuk membawa politik ke masyarakat dengan menggunakan gaya yang ""jelas, sederhana, dan mudah.",1
954306,membawa,3006,"Menurut Eric Foner, karya Paine ""membentuk bahasa politik baru"" yang dirancang untuk membawa politik ke masyarakat dengan menggunakan gaya yang jelas, sederhana, dan mudah.",1
954306,membawa,3007,"Menurut Eric Foner, karya Paine ""membentuk bahasa politik baru"" yang dirancang untuk membawa politik ke masyarakat dengan menggunakan gaya yang ""jelas, sederhana, dan mudah.",1
954891,membawa,3004,"Film Selamat Pagi, Malam membawa penonton ke dalam keunikan kota Jakarta setelah matahari tenggelam melalui cerita tiga perempuan yang hidupnya berubah melalui pertemuan-pertemuan tak terencana di suatu malam melankolis di Jakarta.",1
954891,membawa,3004,"Film Selamat Pagi, Malam membawa penonton kedalam keunikan kota Jakarta setelah matahari tenggelam melalui cerita tiga perempuan yang hidupnya berubah melalui pertemuan-pertemuan tak terencana di suatu malam melankolis di Jakarta.",1
954891,membawa,3005,"Film Selamat Pagi, Malam membawa penonton kedalam keunikan kota Jakarta setelah matahari tenggelam melalui cerita tiga perempuan yang hidupnya berubah melalui pertemuan-pertemuan tak terencana di suatu malam melankolis di Jakarta.",1
954905,membawa,3001,Talal Abu Rahma mewawancarai Jamal dan dokternya di sana sambil membawa kamera sehari setelah penembakan tersebut.,2
