kalimat_id,kata,sense,kalimat,freq
336913,coklat,4703,Ekor hewan itu berwarna coklat kemerah-merahan.,1
34746,atas,4401,"Pada 2004, tarif nonsubsidi pelanggan 6.600 VA ke atas sekitar Rp 1.380 per kilowatt-hour (kWh), sedang tarif subsidi sekitar Rp 600 per kWh .",1
34746,atas,4404,"Pada 2004, tarif nonsubsidi pelanggan 6.600 VA ke atas sekitar Rp 1.380 per kilowatt-hour (kWh), sedang tarif subsidi sekitar Rp 600 per kWh .",1
35599,atas,4406,Penahanan tersebut dilakukan karena berkas P21 atas namanya sudah lengkap.,1
35599,atas,4407,Penahanan tersebut dilakukan karena berkas P21 atas namanya sudah lengkap.,1
3994,asing,5302,Universitas-universitas yang memiliki banyak mahasiswa asing seringkali mempunyai kelompok-kelompok sendiri untuk menaungi para pelajar asing tersebut.,1
3994,asing,5302,Universitas-universitas yang memiliki banyak mahasiswa asing seringkali mempunyai kelompok-kelompok sendiri untuk menaungi para pelajar tersebut.,1
407520,dalam,4002,Afdeeling Doesoenlandeenatau Tanah Dusun(1898-1930) adalah bekas sebuah afdeling dalam Karesidenan Selatan dan Timur Borneo sesuai Staatblad tahun 1898 no. 34.,1
407520,dalam,4007,Afdeeling Doesoenlandeenatau Tanah Dusun(1898-1930) adalah bekas sebuah afdeling dalam Karesidenan Selatan dan Timur Borneo sesuai Staatblad tahun 1898 no.,1
4114,asing,5302,"Acara berbahasa asing pertama yang mendapat Penghargaan duPont-Columbia adalah CNN dan reporter Jorge Gestoso yang memenangi tongkat perak untuk laporan investigasi ""desaparecidos"" di Argentina.",1
4114,asing,5302,"Acara berbahasa asing pertama yang mendapat Penghargaan duPont-Columbia adalah CNN en Espanol dan reporter Jorge Gestoso yang memenangi tongkat perak untuk laporan investigasi ""desaparecidos"" di Argentina.",1
4115,asing,5301,"Istilah asing ini dengan cepat diadaptasi oleh Angkatan Udara, yang juga langsung menggunakan istilah ""UFOB"" sekitar tahun 1954.",1
4115,asing,5302,"Istilah asing ini dengan cepat diadaptasi oleh Angkatan Udara, yang juga langsung menggunakan istilah ""UFOB"" sekitar tahun 1954.",1
434632,dalam,4008,"Dua spesies, yang salah satunya juga merupakan ular terpanjang di dunia, dipisah dan dikelompokkan ke dalam genus tersendiri, yakni ""Malayopython"" (Sanca malaya) (REYNOLD et al.",1
434632,dalam,4008,"Dua spesies, yang salah satunya juga merupakan ular terpanjang di dunia, dipisah dan dikelompokkan ke dalam genus tersendiri, yakni ""Malayopython"" (Sanca malaya).",1
452282,dalam,4007,"Ia merupakan salah satu dari dewi-dewi paling awal yang ditegaskan dalam literatur Tiongkok, muncul dalam koleksi puisi awal (""Shi Jing"") maupun yang lebih agak baru (""Shan Hai Jing"").",1
452282,dalam,4009,"Ia merupakan salah satu dari dewi-dewi paling awal yang ditegaskan dalam literatur Tiongkok, muncul dalam koleksi puisi awal (""Shi Jing"") maupun yang lebih agak baru (""Shan Hai Jing"").",1
45839,atas,4402,"Dua ratus tujuh puluh satu orang dari 21 negara meninggal, termasuk 11 orang di atas tanah.Pengeboman Lockerbie yang mengejutkan penduduk dunia ini merupakan perintah langsung dari pemimpin Libya, Kolonel Muammar al-Gaddafi.",1
45839,atas,4403,"Dua ratus tujuh puluh satu orang dari 21 negara meninggal, termasuk 11 orang di atas tanah",1
45950,atas,4403,"Ciri utamanya yang paling menonjol adalah sirip dadanya yang besar, memungkinkan ikan ini meluncur terbang secara singkat di udara, di atas permukaan air, untuk lari dari pemangsa.",1
45950,atas,4404,"Ciri utamanya yang paling menonjol adalah sirip dadanya yang besar, memungkinkan ikan ini meluncur terbang secara singkat di udara, di atas permukaan air, untuk lari dari pemangsa.",1
462422,dalam,4009,Bahkan Lubis ingin menggabungkan kedua kesebelasan tersebut dalam rangka memuluskan jalannya untuk menjadi gubernur.,1
462422,dalam,4011,Bahkan Lubis ingin menggabungkan kedua kesebelasan tersebut dalam rangka memuluskan jalannya untuk menjadi Gubernur.,1
493385,dalam,4008,Aktor Arthur Treacher sering diturunkan sebagai butler yang baik hati dalam sejumlah film Shirley Temple.,1
493385,dalam,4012,Aktor Arthur Treacher sering diturunkan sebagai butler yang baik hati dalam sejumlah film Shirley Temple.,1
502374,dalam,4008,"Musik video telah diluncurkan dan diperlihatkan pada konfernsi pers untuk mempromosikan musik video yang berlangsung di Menara Kuala Lumpur pada 13 Mei 2013, sebelum secara resmi yang dikeluarkan untuk publik dalam akun resmi YouTube Rumpun Records pada keesokan harinya.",1
502374,dalam,4009,"Musik video telah diluncurkan dan diperlihatkan pada konfernsi pers untuk mempromosikan musik video yang berlangsung di Menara Kuala Lumpur pada 13 Mei 2013, sebelum secara resmi yang dikeluarkan untuk publik dalam akun resmi YouTube Rumpun Records pada keesokan harinya.",1
5112,asing,5302,"Sekilas, acara ini juga mirip dengan acara realitas asing lainnya yakni Survivor.",1
5112,asing,5302,"Sekilas, acara ini juga mirip dengan acara realitas asing.",1
566311,dalam,4001,Sifat mandiri yang lahir di dalam diri Carlo akan tampak di dalam ambisi yang ditunjukkannya di kemudian hari.,1
566311,dalam,4008,Sifat mandiri yang lahir di dalam diri Carlo akan tampak di dalam ambisi yang ditunjukkannya di kemudian hari.,1
567415,dalam,4001,Atapnya dilapisi panel aluminium yang diakhiri dengan ekstrusi polikarbonat pada tepi bagian dalam untuk memungkinkan cahaya masuk ke lapangan tetapi mengurangi kontras bayangan atap di atas lapangan.,1
567415,dalam,4001,Atapnya dilapisi panel aluminium yang diakhiri dengan ekstrusi polikarbonat pada tepi bagian dalam untuk memungkinkan cahaya masuk ke lapangan.,1
58859,atas,4401,"Dia menziarahi kuburannya pada 21 Desember 1916, dan keluarganya berencana untuk membina gereja di atas tapak kuburan Grigori.",1
58859,atas,4402,"Dia menziarahi kuburannya pada 21 Desember 1916, dan keluarganya berencana untuk membina gereja di atas tapak kuburan Grigori.",1
598773,dalam,4011,"13:1 merujuk kepada masa ketika ""anak-anak Lewi mempersembahkan kembali persembahan kurban kepada Tuhan di dalam kebenaran.""",1
598773,dalam,4011,13:1 merujuk kepada masa ketika anak-anak Lewi mempersembahkan kembali persembahan kurban kepada Tuhan di dalam kebenaran.,1
6061,atas,4401,Tipe tidak terbatas memiliki ciri berbunga secara bertahap dari bawah ke atas dan tumbuhan terus tumbuh.,1
6061,atas,4402,Tipe tidak terbatas memiliki ciri berbunga secara bertahap dari bawah ke atas dan tumbuhan terus tumbuh.,1
63018,atas,4406,"Di balik klaim sistem yang kuat atas pengujian yudisial, tersembunyi tugas besar, yang mengadaptasi sistem ini pada tantangan yang harus dihadapi sejak awal.",1
63018,atas,4407,"Di balik klaim sistem yang kuat atas pengujian yudisial, tersembunyi tugas besar, yang mengadaptasi sistem ini pada tantangan yang harus dihadapi sejak awal.",1
645191,dalam,4007,"Dalam serangan tak terduga ini, Kertanagara tewas di dalam istananya.",1
645191,dalam,4009,"Dalam serangan tak terduga ini, Kertanagara tewas di dalam istananya.",1
64631,atas,440b,Belien'gh (Balian) adalah orang yang bekerja pada upacara adat dayak yang bertugas untuk berurusan dengan Dunia Atas dan Dunia Bawah dari para roh manusia yang telah meninggal.,1
64631,atas,440d,"Belien'gh (Balian), adalah orang yang bekerja pada upacara adat dayak yang bertugas untuk berurusan dengan Dunia Atas dan Dunia Bawah dari para roh manusia yang telah meninggal.",1
656356,dalam,4009,Atalanta terluka dalam bentrokan tersebut namun disembuhkan oleh Medeia.,1
656356,dalam,4010,Atalanta terluka dalam bentrokan tersebut namun disembuhkan oleh Medeia.,1
67886,badan,140c,"Pada masa kepemimpinannya, para ulama dan habaib, dalam rangka saling menambah wawasan, ia ajak mengunjungi lembaga pendidikan Islam di Surabaya, pabrik sarung terkenal BHS di Gresik, Badan Amil Zakat DKI Jakarta, teropong bintang Boscha di Bandung, berziarah ke makam-makam Walisanga di Pulau Jawa, dan berbagai seminar lokal.",1
67886,badan,140c,"Pada masa kepemimpinannya, para ulama dan habaib, dalam rangka saling menambah wawasan, mengunjungi lembaga pendidikan Islam di Surabaya, pabrik sarung terkenal BHS di Gresik, Badan Amil Zakat DKI Jakarta, teropong bintang Boscha di Bandung, berziarah ke makam-makam Walisanga di Pulau Jawa, dan berbagai seminar lokal.",1
68323,badan,1401,"Metformin merupakan obat pilihan pertama untuk penderita diabetes tipe 2, khususnya untuk orang-orang dengan kelebihan berat badan dan gemuk serta orang-orang dengan fungsi ginjal yang normal.",1
68323,badan,1403,"Metformin merupakan obat pilihan pertama untuk penderita diabetes tipe 2, khususnya untuk orang-orang dengan kelebihan berat badan dan gemuk serta orang-orang dengan fungsi ginjal yang normal.",1
696,asing,5302,"Namun, sejak awalnya ESCP Eropa memang sudah menjadi sekolah internasional, 30 persen dari angkatan tahun 1824 yang saat itu jumlah total mahasiswanya mencapai 118 orang merupakan mahasiswa asing yang berasal dari Spanyol, Brasil, Belanda, Jerman, Portugal dan Amerika.",1
696,asing,5302,"Namun, sejak awalnya ESCP Eropa memang sudah menjadi sekolah internasional: 30 persen dari angkatan tahun 1824 yang saat itu jumlah total mahasiswanya mencapai 118 orang merupakan mahasiswa asing yang berasal dari Spanyol, Brasil, Belanda, Jerman, Portugal dan Amerika.",1
69933,badan,1403,"Ketua kurator dari museum tersebut adalah Levent Çal?koglu, dan ketua badan direkturnya adalah Oya Eczac?ba??.",1
69933,badan,1403,"Ketua kurator dari museum tersebut adalah Levent Calikoglu, dan ketua badan direkturnya adalah Oya Eczacibasi.",1
70326,badan,140c,"PT Kliring Berjangka Indonesia (Persero) merupakan Badan Usaha Milik Negara (BUMN) yang sahamnya dimiliki sepenuhnya oleh Negara Republik Indonesia, dengan kepemilikan modal dasar Rp 200 miliar terbagi atas 200.000 (dua ratus ribu) saham, masing-masing saham dengan nilai nominal Rp1.000.000,00 (satu juta rupiah).",1
70326,badan,140c,"PT Kliring Berjangka Indonesia (Persero) merupakan Badan Usaha Milik Negara (BUMN), yang sahamnya dimiliki sepenuhnya oleh Negara Republik Indonesia , dengan kepemilikan Modal Dasar Rp 200 miliar terbagi atas 200.000 (dua ratus ribu) saham, masing-masing saham dengan nilai nominal Rp1.000.000,00 (satu juta rupiah), dan dari modal dasar tersebut telah ditempatkan dan diambil bagian yang telah disetor penuh ,yaitu sebanyak 102.000 (seratus dua ribu) saham atau seluruhnya sebesar Rp 102 miliar.",1
713729,dasar,4503,"SD Negeri 4 Kaliwungu, merupakan salah satu Sekolah Dasar negeri yang ada di Jl.",1
713729,dasar,450d,"SD Negeri 4 Kaliwungu, merupakan salah satu Sekolah Dasar negeri yang ada di Jl.",1
715523,dasar,4501,"Sedangkan itu, benang sari berjumlah banyak, dan tangkai sarinya bekumpul pada dasar bunga.",1
715523,dasar,4503,"Sedangkan itu, benang sari berjumlah banyak, dan tangkai sarinya bekumpul pada dasar bunga.",1
717266,dasar,4501,Beberapa kata dasar Kannada yang telah hilang dari dialek Goa karena pengaruh Portugis telah kembali masuk dalam leksikon Mangalore.,1
717266,dasar,4504,Beberapa kata dasar Kannada yang telah hilang dari dialek Goa karena pengaruh Portugis telah kembali masuk dalam leksikon Mangalore.,1
717850,dasar,4501,"Entoprocta, filum hewan penyaring lain, terlihat agak seperti briozoa tetapi struktur makan seperti-lofofor mereka memiliki tentakel yang padat, anus mereka terletak di dalam daripada di luar dasar ""mahkota"" dan mereka tidak memiliki selom.",1
717850,dasar,4501,"Entoprocta, filum hewan penyaring lain, terlihat sedikit seperti briozoa tetapi struktur makan seperti lofofor mereka memiliki tentakel yang padat, anus mereka terletak di dalam daripada di luar dasar mahkota dan mereka tidak memiliki selom.",1
71806,badan,1403,OK OCE di nahkodai oleh Faransyah Agung Jaya atau lebih dikenal dengan Coach Faran sebagai Ketua Umum Perkumpulan Gerakan OK OCE (PGO) sebagai badan hukum yang menaungi OK OCE.,1
71806,badan,1403,OK OCE dinahkodai oleh Faransyah Agung Jaya atau lebih dikenal dengan Coach Faran sebagai Ketua Umum Perkumpulan Gerakan OK OCE (PGO) sebagai badan hukum yang menaungi OK OCE.,1
719454,dasar,4503,Dia menghancurkan sekolah dasar sebelum melanjutkan dirinya untuk mengalahkan Ginga.,1
719454,dasar,450x,Dia menghancurkan sekolah dasar sebelum melanjutkan dirinya untuk mengalahkan Ginga.,1
72006,badan,1403,DR.Suhariyanto adalah Kepala Badan Pusat Statistik Republik Indonesia.,1
72006,badan,140c,DR.Suhariyanto adalah Kepala Badan Pusat Statistik Republik Indonesia.,1
724810,dasar,4502,realisasi dari nilai instrumental dalam kehidupan yang lebih nyta dg demikian nilai praksis merupakan pelaksanaan secara nyata dari nilai dasar dan nilai instrumental.,1
724810,dasar,4504,"Ini merupakan realisasi dari nilai instrumental dalam kehidupan nyata, dengan demikian nilai praksis merupakan pelaksanaan secara nyata dari nilai dasar dan nilai instrumental.",1
726991,dasar,4504,"Menurut Dogen, ""membuang budi dan tubuh"" (""Shinjin datsuraku"") dalam zazen dapat membuat seseorang mengalami hal-hal sebagaimana benarnya (""genjokoan"") yang merupakan sifat dasar pencerahan (""hongaku"").",1
726991,dasar,4504,"Menurut Dogen, ""membuang budi dan tubuh"" (Shinjin datsuraku) dalam zazen dapat membuat seseorang mengalami hal-hal sebagaimana benarnya (genjokoan) yang merupakan sifat dasar pencerahan (hongaku).",1
727544,dasar,4502,"Kedua tulisannya menjadi dasar ""Kontribusi pada Flora Derbyshire"", yang diulas oleh ahli tumbuhan lumut James Eustace Bagnall.",1
727544,dasar,4502,Kedua tulisannya menjadi dasar Kontribusi pada Flora Derbyshire yang diulas oleh ahli tumbuhan lumut James Eustace Bagnall.,1
727615,dasar,4502,"Pada praktiknya hal tersebut digunakan oleh Sri Paus sebagai dasar pembuatan ""imbauan apostolik pascasinode"" Sri Paus mengenai tema-tema yang dibahas.",1
727615,dasar,4502,"Sinode para uskup menyelenggarakan sidang-sidang yang menghimpun uskup-uskup dan pemimpin-pemimpin tarekat yang dipilih oleh konferensi-konferensi waligereja atau serikat-serikat pemimpin tarekat, atau yang ditunjuk oleh Sri Paus, guna memberi suara atas proposal-proposal (""propositiones"") yang akan diajukan untuk dipertimbangkan oleh Sri Paus, dan yang pada praktiknya digunakan oleh Sri Paus sebagai dasar pembuatan ""imbauan apostolik pascasinode"" Sri Paus mengenai tema-tema yang dibahas.",1
732467,dunia,1301,"Peristiwa ini kemudian membawanya dalam petualangan yang lebih besar, dimana selama melintasi waktu ia melihat kehancuran dunia.",1
732467,dunia,1304,"Peristiwa ini kemudian membawanya dalam petualangan yang lebih besar, dimana selama melintasi waktu ia melihat kehancuran dunia.",1
735243,dunia,1301,"Pada masa itu, bangsa Barat tidak mengenal dunia Timur.",1
735243,dunia,1302,"Pada masa itu, bangsa Barat tidak mengenal dunia Timur.",1
73653,badan,1403,"Keesokan hari tanggal 16 Agustus 1950, Presiden melantik DPR Sementara Negara Kesatuan, hasil penggabungan dari DPR (RIS), Senat (RIS), Badan Pekerja KNI Pusat(RI-Yogyakarta), dan DPA (RI-Yogyakarta).",1
73653,badan,140c,"Keesokan hari tanggal 16 Agustus 1950, Presiden melantik DPR Sementara Negara Kesatuan, hasil penggabungan dari DPR (RIS), Senat (RIS), Badan Pekerja KNI Pusat(RI-Yogyakarta), dan DPA (RI-Yogyakarta).",1
742372,dunia,1301,Chester William Nimitz (24 Februari 1885 - 20 Februari 1966) adalah komandan armada pasifik Amerika Serikat selama Perang Dunia II.,1
742372,dunia,130x,Chester William Nimitz (24 Februari 1885 - 20 Februari 1966) adalah komandan armada pasifik Amerika Serikat selama Perang Dunia II.,1
74658,badan,1403,"Berdasarkan informasi dari Badan Meteorologi, Klimatologi, dan Geofisika (BMKG), gempa berlokasi 6,78 Lintang Selatan, 105,16 Bujur Timur dengan kedalaman 10 km dan tidak berpotensi tsunami.",1
74658,badan,140c,"Berdasarkan informasi dari Badan Meteorologi, Klimatologi, dan Geofisika (BMKG), gempa berlokasi 6,78 Lintang Selatan, 105,16 Bujur Timur dengan kedalaman 10 km dan tidak berpotensi tsunami.",1
74804,badan,1403,"Dia menjadi Sekretaris Jenderal Menteri Gerakan Nasional (""Movimiento Nacional""), sebuah badan yang berfungsi sebagai partai politik tunggal di Spanyol.",1
74804,badan,1403,"Dia menjadi Sekretaris Jenderal Menteri Gerakan Nasional (Movimiento Nacional), sebuah badan yang berfungsi sebagai partai politik tunggal di Spanyol.",1
749413,dunia,1301,"Pemateri pelatihan kepenulisan “Dengan Pena, Kita Genggam Dunia” Fakultas Adab, 2009.",1
749413,dunia,1302,"Pemateri pelatihan kepenulisan dengan pena, kita genggam dunia Fakultas Adab, 2009.",1
75007,badan,1403,Pada tanggal 14 Juni 2012 Hendarman Supandji dilantik sebagai Kepala Badan Pertanahan Nasional Republik Indonesia (BPN RI) menggantikan Joyo Winoto.,1
75007,badan,140c,Pada tanggal 14 Juni 2012 Hendarman Supandji dilantik sebagai Kepala Badan Pertanahan Nasional Republik Indonesia (BPN RI) menggantikan Joyo Winoto.,1
75009,badan,1403,"Sehubungan dengan hal tersebut Badan Pertanahan Nasional Republik Indonesia (BPN-RI) yang berdasarkan Peraturan Presiden Nomor 10 Tahun 2006 tentang Badan Pertanahan Nasional, ditugaskan untuk melaksanakan urusan pemerintahan di bidang pertanahan, antara lain melanjutkan penyelenggaraan percepatan pendaftaran tanah sesuai dengan amanat Pasal 19 tersebut, terutama bagi masyarakat golongan ekonomi lemah sampai menengah melalui kegiatan PRONA yang sudah dilaksanakan sejak tahun 1981.",1
75009,badan,140c,"Sehubungan dengan hal tersebut Badan Pertanahan Nasional Republik Indonesia (BPN-RI) yang berdasarkan Peraturan Presiden Nomor 10 Tahun 2006 tentang Badan Pertanahan Nasional, ditugaskan untuk melaksanakan urusan pemerintahan di bidang pertanahan.",1
750215,dunia,1303,"Kuil Itsukushima, di Pulau Itsukushima, di Kota Hatsukaichi dekat Hiroshima telah ditetapkan sebagaiSitus Warisan Dunia UNESCO, dan dikenal sebagai tujuan wisata terkenal di Jepang di luar Tokyo dan Kyoto.",1
750215,dunia,1304,"Kuil Itsukushima, di Pulau Itsukushima, di Kota Hatsukaichi dekat Hiroshima telah ditetapkan sebagai situs warisan dunia UNESCO, dan dikenal sebagai tujuan wisata terkenal di Jepang di luar Tokyo dan Kyoto.",1
754021,dunia,1301,"Bentuk lainnya dari pernikahan hantu dipraktikan di seluruh dunia, dari Sudan, sampai Perancis sejak 1959 (lihat pernikahan Levirate, Pernikahan hantu di Sudan dan Pernikahan anumerta).",1
754021,dunia,1302,"Bentuk lainnya dari pernikahan hantu dipraktikan di seluruh dunia, dari Sudan, sampai Perancis sejak 1959 (lihat pernikahan Levirate, Pernikahan hantu di Sudan dan Pernikahan anumerta).",1
75545,badan,1401,Ia bertinggi badan 193cm dan telah tampil 47 kali untuk negaranya tersebut serta terakhir bermain di klub TuS Haltern.,1
75545,badan,1401,Ia bertinggi badan 193 cm dan telah tampil 47 kali untuk negaranya tersebut serta terakhir bermain di klub TuS Haltern.,1
755715,dunia,1303,"Ada juga pertemuan yang diselenggarakan oleh berbagai pihak di seluruh dunia untuk merayakan acara ini, yang digunakan sebagai momentum untuk berkumpul bersama oleh para Esperantis selama musim liburan Natal.",1
755715,dunia,1303,Ada juga pertemuan yang diselenggarakan oleh berbagai pihak di seluruh dunia untuk merayakan acara ini.,1
75575,badan,1402,"Kedua sayap dan badan pesawat terdiri dari komposit ringan atau alloy aluminium lithium, yang dipasangkan dengan mesin canggih dan perbaikan aerodinamis yang canggih, menjanjikan perbaikan yang signifikan dalam hal efisiensi bahan bakar jika dibandingkan dengan pesawat komersial yang sudah ada.",1
75575,badan,1402,"Kedua sayap dan badan pesawat terdiri dari komposit ringan atau alloy aluminium lithium, yang dipasangkan dengan mesin canggih dan perbaikan aerodinamis yang canggih.",1
75911,badan,1403,Saat ini telah dilakukan pemindahan manajemen dari humas kantor bupati ke Badan Usaha Milik Daerah yang kemudian akan dijadikan sebuah perusahaan swasta.,1
75911,badan,140c,Saat ini telah dilakukan pemindahan manajemen dari humas kantor bupati ke Badan Usaha Milik Daerah yang kemudian akan dijadikan sebuah perusahaan swasta.,1
760431,dunia,1301,"Setelah berakhirnya Perang Dunia II, gagasan pan-Jermanisme dan penyatuan dengan Jerman menjadi tabu karena dianggap berhubungan dengan Nazisme.",1
760431,dunia,130d,"Setelah berakhirnya Perang Dunia II, gagasan pan-Jermanisme dan penyatuan dengan Jerman menjadi tabu karena dianggap berhubungan dengan Nazisme.",1
763417,dunia,1301,"Depresi Besar telah mendorong krisis ekonomi parah di seluruh dunia, dan bagi Jerman kondisinya menjadi berkali-kali lipat lebih buruk.",1
763417,dunia,1303,"Depresi Besar telah mendorong krisis ekonomi parah di seluruh dunia, dan bagi Jerman kondisinya menjadi berkali-kali lipat lebih buruk.",1
764383,dunia,1301,"Dalam waktu singkat ini, Liechtenstein berkembang dari negara agraris menjadi salah satu negara maju di dunia.",1
764383,dunia,1303,"Dalam waktu singkat ini, Liechtenstein berkembang dari negara agraris menjadi salah satu negara maju di dunia.",1
765354,dunia,1301,"Di dalam daftar universitas-universitas terbaik dunia versi ""Times Higher Education"" tahun 2010-2011, institusi ini mencapai peringkat ke-100.",1
765354,dunia,1304,"Di dalam daftar universitas-universitas terbaik dunia versi Times Higher Education tahun 2010-2011, institusi ini mencapai peringkat ke-100.",1
765696,dunia,1303,"Penggunaan praktis misalnya di dalam bidang (entomofagi) makanan, obat-obatan, sutra tekstil yang bernilai, zat warna seperti karmin; di dalam sains, serangga jenis lalat buah merupakan model organisme penting yang dipelajari pada ilmu genetika, serta pada bidang peperangan, di mana serangga berhasil digunakan di Perang Dunia Kedua yang menyebarkan penyakit pada penduduk lawan.",1
765696,dunia,130x,"Di dalam sains, serangga jenis lalat buah merupakan model organisme penting yang dipelajari pada ilmu genetika, serta pada bidang peperangan, di mana serangga berhasil digunakan di Perang Dunia Kedua yang menyebarkan penyakit pada penduduk lawan.",1
766176,dunia,1301,"Meriam ini merupakan yang terbesar yang pernah digunakan Royal Navy, dan meriam kaliber 18"" pertama di dunia.",1
766176,dunia,130d,"Meriam laut BL 18 inch Mk I adalah sebuah meriam laut yang digunakan oleh Royal Navy selama Perang Dunia I. Meriam ini merupakan yang terbesar yang pernah digunakan Royal Navy, dan meriam kaliber 18"" pertama di dunia.",1
778014,dunia,1301,Gray meninggal dunia akibat kanker tenggorokan pada 7 Maret 2000.,1
778014,dunia,1304,Gray meninggal dunia akibat kanker tenggorokan pada 7 Maret 2000.,1
787536,dunia,130d,Mereka sempat menjadi runner-up Piala Dunia FIFA pada tahun 1938 & 1962 serta juara Piala Eropa 1976 saat masih bernama Cekoslowakia.,1
787536,dunia,130x,Mereka sempat menjadi runner-up Piala Dunia FIFA pada tahun 1938 & 1962 serta juara Piala Eropa 1976 saat masih bernama Cekoslowakia.,1
795859,halaman,0401,"""Serat Babad Pati"" (terjemahan halaman 85) menyebutkan bahwa ""Baron Sekeber"" merupakan keturunan bangsawan dari Belanda.",1
795859,halaman,0402,Serat Babad Pati (terjemahan halaman 85) menyebutkan bahwa Baron Sekeber merupakan keturunan bangsawan dari Belanda.,1
796078,halaman,0401,"Di halaman pertama pojok kiri atas, tertulis nama staf: Pemimpin Redaksi Jakob Oetama; Staf Redaksi J. Adisubrata, Lie Hwat Nio, Marcel Beding, Th. Susilastuti, Tan Soei Sing, J. Lambangdjaja, Tan Tik Hong, Th. Ponis Purba, Tinon Prabawa, dan Eduard Liem.",1
796078,halaman,0402,Eskalator dan 27 halaman juga ditambahkan dalam perluasan masjid.,1
796121,halaman,0401,"Kedua istana dipisahkan oleh halaman hijau nan asri, namun berada dalam satu kompleks.",1
796121,halaman,0401,"Toilet dan tempat wudhu untuk pria dan wanita dibangun secara terpisah, masing-masing terdiri dari dua lantai di bawah tanah, yaitu yang berada di halaman pasar kecil (depan Babul Mailik Abdul Aziz), dan dekat dengan halaman Marwa dengan luas keseluruhan mencapai 14.000 m persegi.",1
796359,halaman,0401,"Awalnya, wedelia sering dianggap sebagai tanaman penganggu di Florida, tetapi sekarag sering digunakan sebagai tanaman penutup tanah untuk menghiasi halaman dan juga berfungsi untuk mencegah tanah longsor.",1
796359,halaman,0401,"Sekarang, Wedelia sering digunakan sebagai tanaman penutup tanah untuk menghiasi halaman.",1
796832,halaman,0402,"FQDN umumnya digunakan di dalam ""Uniform Resource Locator"" (URL) yang digunakan untuk mengakses halaman ""web"" di dalam jaringan dan Internet dan membuat ""path absolut"" terhadap ruang nama (""namespace"") DNS ke ""host"" target di mana halaman ""web"" tersebut berada.",1
796832,halaman,0403,"FQDN umumnya digunakan di dalam ""Uniform Resource Locator"" (URL) yang digunakan untuk mengakses halaman ""web"" di dalam jaringan dan Internet.",1
797029,halaman,0401,"Heber Hall memiliki beberapa fitur yang unik seperti kolam alami di halaman nya, Bishop Heber Chapel dan jembatan di bagian depan kapel ini.",1
797029,halaman,0401,"Heber Hall, seperti yang diketahui, memiliki beberapa fitur yang unik seperti kolam alami di halaman nya, Bishop Heber Chapel dan jembatan di bagian depan kapel ini.",1
797040,halaman,0402,Hal ini bisa menurunkan kedua tampilan halaman website dan tampilan iklan.,1
797040,halaman,0403,Ini bisa menurunkan kedua tampilan halaman website dan tampilan iklan.,1
797178,halaman,0402,Berita utama pada halaman pertama berjudul Konferensi Asia-Afrika II Ditunda Empat Bulan.,1
797178,halaman,0402,"Setiap hari terbit 28 halaman yang memuat berita-berita nasional, lokal dari 13 kabupaten dan kota, serta olahraga.",1
797294,halaman,0401,"Kota tersebut memiliki reruntuhan ibukota Gandharan kuno Puskalawati (artiya Kota Teratai dalam bahasa Sansekerta), dan kampung halaman dari ahli tata bahasa Sansekerta ini.",1
797294,halaman,040x,"Kota tersebut memiliki reruntuhan ibukota Gandharan kuno Puskalawati (artiya Kota Teratai dalam bahasa Sansekerta), dan kampung halaman dari ahli tata bahasa Sansekerta ini.",1
797444,halaman,0402,"Para peneliti menggunakan responden berupa kontributor-kontributor dunia maya (netizen) baik melalui media sosial, blog, dan halaman survei dalam bentuk web.",1
797444,halaman,0403,"Para peneliti menggunakan responden berupa kontributor-kontributor dunia maya (netizen) baik melalui media sosial, blog, dan halaman survei dalam bentuk web.",1
798777,halaman,0402,"Setelah semua orang pergi, Mark mengirimkan permintaan pertemanan kepada Erica di Facebook dan kemudian menyegarkan halaman web setiap beberapa detik saat ia menunggu responnya.",1
798777,halaman,0403,"Setelah semua orang pergi, Mark mengirimkan permintaan pertemanan kepada Erica di Facebook dan kemudian menyegarkan halaman web setiap beberapa detik saat ia menunggu responnya.",1
799340,halaman,0402,"4chan menampilkan sebuah spanduk dan ""menyensor"" pos pengguna di semua halaman gambarnya, yang bisa dilihat dengan mengarahkan kursor ke sana.",1
799340,halaman,0402,4chan menampilkan sebuah spanduk dan menyensor pos pengguna di semua halaman gambarnya.,1
799744,harapan,3501,NS2000 ini telah digunakan dalam sidang berjalan selama beberapa tahun oleh pasukan khusus seperti SAS Inggris Dan ada harapan bahwa di NeoStead untuk produsen senjata yang lebih besar akan hak produksi lisensi.,1
799744,harapan,3501,"Sekelompok tim penyelam dari Australia dan Indonesia akan memeriksa kerusakan kapal perang HMAS Perth pada akhir tahun ini, dan ada harapan bahwa Indonesia akan memberi perlindungan ekstra pada situs ini dari sergapan pengepul.",1
799997,harapan,3502,ESTJ adalah orang yang menyenangkan dan tidak ragu untuk berkomunikasi mengutarakan pendapat dan harapan kepada orang lain.,1
799997,harapan,3503,ESTJ adalah orang yang menyenangkan dan tidak ragu untuk berkomunikasi mengutarakan pendapat dan harapan kepada orang lain.,1
800089,harapan,350d,Oji dikenal aktif dalam berbagai gerakan sosial seperti gerakan anti JIL (Jaringan Islam Liberal) dan baru-baru ini juga menjadi salah satu Warrior of Hope dalam gerakan galang harapan (peduli penderita kanker).,1
